class_id,course_code,semester,class_group,lecturer_name
1923,CO3029,HK253,L01,Ngô Thanh Lam
1924,CO3029,HK253,L02,Nguyễn Hoàng Hùng
1925,CO3029,HK253,L03,Lê Quang Hiếu
1926,CO3029,HK253,L04,Võ Ngọc Lam
1927,CO3031,HK253,L01,Lê Khánh Yến
1928,CO3031,HK253,L02,Võ Gia Nhi
1929,CO3031,HK253,L03,Võ Quang Hà
1930,CO3031,HK253,L04,Phạm Gia Anh
1931,CO3031,HK253,L05,Ngô Hữu Duy
1932,CO3031,HK253,L06,Đỗ Đức Khang
1933,CO3031,HK253,L07,Ngô Thanh Lam
1934,CO3033,HK253,L01,Huỳnh Hữu Trinh
1935,CO3033,HK253,L02,Võ Khánh Việt
1936,CO3033,HK253,L03,Trần Thị Bảo
1937,CO3035,HK253,L01,Dương Đức Khôi
1938,CO3035,HK253,L02,Đặng Phương Hùng
1939,CO3035,HK253,L03,Lê Ngọc Nhi
1940,CO3037,HK253,L01,Nguyễn Thanh Hùng
1941,CO3037,HK253,L02,Đỗ Văn Uyên
1942,CO3037,HK253,L03,Bùi Hữu Trinh
1943,CO3037,HK253,L04,Đặng Quốc Trang
1944,CO3037,HK253,L05,Đỗ Hữu Long
1945,CO3041,HK253,L01,Phạm Khánh Nam
1946,CO3041,HK253,L02,Lý Hoàng Trinh
1947,CO3041,HK253,L03,Dương Minh Tuấn
1948,CO3041,HK253,L04,Dương Quang Hà
1949,CO3041,HK253,L05,Hồ Khánh Phúc
1950,CO3041,HK253,L06,Nguyễn Quang Tuấn
1951,CO3041,HK253,L07,Lê Ngọc Nhi
1952,CO3043,HK253,L01,Đỗ Ngọc Duy
1953,CO3043,HK253,L02,Dương Đức Khôi
1954,CO3043,HK253,L03,Bùi Quang Hà
1955,CO3043,HK253,L04,Đỗ Thanh Châu
1956,CO3045,HK253,L01,Nguyễn Ngọc Duy
1957,CO3045,HK253,L02,Nguyễn Ngọc Duy
1958,CO3045,HK253,L03,Ngô Thị Yến
1959,CO3045,HK253,L04,Đặng Quốc Trang
1960,CO3045,HK253,L05,Đỗ Minh Duy
1961,CO3045,HK253,L06,Huỳnh Hữu Trinh
1962,CO3045,HK253,L07,Dương Thị Phúc
1963,CO3045,HK253,L08,Hồ Khánh Trinh
1964,CO3045,HK253,L09,Lê Đức An
1965,CO3047,HK253,L01,Đỗ Minh Duy
1966,CO3047,HK253,L02,Hồ Anh Quang
1967,CO3047,HK253,L03,Hồ Khánh Trinh
1968,CO3047,HK253,L04,Võ Quang Hà
1969,CO3049,HK253,L01,Hoàng Quang Hiếu
1970,CO3049,HK253,L02,Phạm Đức Nhi
1971,CO3049,HK253,L03,Trần Minh Hiếu
1972,CO3051,HK253,L01,Phạm Đức Nhi
1973,CO3051,HK253,L02,Võ Ngọc Quân
1974,CO3051,HK253,L03,Nguyễn Gia Thảo
1975,CO3051,HK253,L04,Đỗ Đức Khang
1976,CO3057,HK253,L01,Lê Thanh Hải
1977,CO3057,HK253,L02,Bùi Anh Trinh
1978,CO3057,HK253,L03,Dương Thị Phúc
1979,CO3059,HK253,L01,Lê Anh Thảo
1980,CO3059,HK253,L02,Lê Khánh Yến
1981,CO3059,HK253,L03,Nguyễn Quang Tuấn
1982,CO3059,HK253,L04,Lê Đức Nam
1983,CO3059,HK253,L05,Võ Ngọc Quân
1984,CO3059,HK253,L06,Lý Hoàng Trinh
1985,CO3059,HK253,L07,Võ Minh Châu
1986,CO3061,HK253,L01,Đỗ Văn Uyên
1987,CO3061,HK253,L02,Bùi Anh Trinh
1988,CO3061,HK253,L03,Dương Tuấn Tú
1989,CO3061,HK253,L04,Trần Tuấn Lam
1990,CO3061,HK253,L05,Bùi Ngọc Bảo
1991,CO3061,HK253,L06,Lê Thanh Hải
1992,CO3061,HK253,L07,Ngô Thanh Lam
1993,CO3061,HK253,L08,Lê Khánh Yến
1994,CO3061,HK253,L09,Võ Minh Châu
1995,CO3061,HK253,L10,Lý Đức Khôi
1996,CO3065,HK253,L01,Dương Hữu Bảo
1997,CO3065,HK253,L02,Đỗ Hữu Phát
1998,CO3065,HK253,L03,Vũ Quốc Châu
1999,CO3065,HK253,L04,Lý Gia Lam
2000,CO3065,HK253,L05,Hồ Minh Nam
2001,CO3065,HK253,L06,Lê Đức Nam
2002,CO3065,HK253,L07,Đỗ Tuấn Linh
2003,CO3065,HK253,L08,Bùi Quang Hà
2004,CO3067,HK253,L01,Ngô Thanh Lam
2005,CO3067,HK253,L02,Dương Anh An
2006,CO3067,HK253,L03,Bùi Hữu Trinh
2007,CO3067,HK253,L04,Huỳnh Quốc Linh
2008,CO3067,HK253,L05,Đỗ Tuấn Linh
2009,CO3067,HK253,L06,Hoàng Quang Hiếu
2010,CO3067,HK253,L07,Lê Anh Thảo
2011,CO3067,HK253,L08,Lê Khánh Minh
2012,CO3067,HK253,L09,Ngô Hữu Duy
2013,CO3067,HK253,L10,Võ Gia Nhi
2014,CO3069,HK253,L01,Hồ Khánh Trinh
2015,CO3069,HK253,L02,Ngô Thị Yến
2016,CO3069,HK253,L03,Đặng Quốc Trang
2017,CO3069,HK253,L04,Dương Đức Khôi
2018,CO3069,HK253,L05,Dương Anh An
2019,CO3069,HK253,L06,Đỗ Minh Trang
2020,CO3069,HK253,L07,Ngô Hữu Duy
2021,CO3069,HK253,L08,Vũ Quốc Châu
2022,CO3071,HK253,L01,Dương Anh An
2023,CO3071,HK253,L02,Nguyễn Gia Thảo
2024,CO3071,HK253,L03,Nguyễn Quốc Tuấn
2025,CO3071,HK253,L04,Lý Hoàng Duy
2026,CO3071,HK253,L05,Lê Thanh Hải
2027,CO3071,HK253,L06,Lý Gia Lam
2028,CO3071,HK253,L07,Huỳnh Anh Nam
2029,CO3071,HK253,L08,Lý Khánh Hiếu
2030,CO3083,HK253,L01,Dương Tuấn Tú
2031,CO3083,HK253,L02,Đỗ Anh Minh
2032,CO3083,HK253,L03,Phạm Đức Nhi
2033,CO3083,HK253,L04,Hoàng Gia Châu
2034,CO3083,HK253,L05,Lý Gia Lam
2035,CO3085,HK253,L01,Lê Thanh Hải
2036,CO3085,HK253,L02,Huỳnh Hữu Trinh
2037,CO3085,HK253,L03,Nguyễn Ngọc Hải
2038,CO3085,HK253,L04,Đặng Quang Hải
2039,CO3085,HK253,L05,Đỗ Anh Minh
2040,CO3085,HK253,L06,Lý Khánh Hiếu
2041,CO3089,HK253,L01,Đỗ Đức Khang
2042,CO3089,HK253,L02,Đỗ Ngọc Duy
2043,CO3089,HK253,L03,Nguyễn Gia Thảo
2044,CO3093,HK253,L01,Bùi Minh Minh
2045,CO3093,HK253,L02,Phan Văn Trang
2046,CO3093,HK253,L03,Lý Gia Lam
2047,CO3093,HK253,L04,Võ Ngọc Lam
2048,CO3093,HK253,L05,Hoàng Khánh Long
2049,CO3101,HK253,L01,Hồ Thị Hiếu
2050,CO3101,HK253,L02,Hồ Minh Nam
2051,CO3101,HK253,L03,Bùi Quang Khôi
2052,CO3101,HK253,L04,Huỳnh Ngọc Khôi
2053,CO3103,HK253,L01,Ngô Quang Châu
2054,CO3103,HK253,L02,Đỗ Văn Uyên
2055,CO3103,HK253,L03,Nguyễn Quang Tuấn
2056,CO3105,HK253,L01,Lê Đức An
2057,CO3105,HK253,L02,Ngô Quốc An
2058,CO3105,HK253,L03,Trần Thị Bảo
2059,CO3105,HK253,L04,Ngô Quang Châu
2060,CO3105,HK253,L05,Hoàng Quang Hiếu
2061,CO3105,HK253,L06,Ngô Thanh Lam
2062,CO3105,HK253,L07,Bùi Ngọc Anh
2063,CO3105,HK253,L08,Dương Minh Tuấn
2064,CO3105,HK253,L09,Đỗ Hữu Quân
2065,CO3105,HK253,L10,Hoàng Thị Hiếu
2066,CO3107,HK253,L01,Phạm Gia Anh
2067,CO3107,HK253,L02,Trần Thị Bảo
2068,CO3107,HK253,L03,Hồ Thị Hiếu
2069,CO3107,HK253,L04,Lê Hoàng Lam
2070,CO3107,HK253,L05,Lý Quang Phát
2071,CO3107,HK253,L06,Lê Anh Thảo
2072,CO3107,HK253,L07,Lê Ngọc Nhi
2073,CO3109,HK253,L01,Lê Khánh Yến
2074,CO3109,HK253,L02,Đỗ Hữu Quân
2075,CO3109,HK253,L03,Lý Đức Khôi
2076,CO3109,HK253,L04,Hồ Anh Quang
2077,CO3109,HK253,L05,Nguyễn Hoàng Hùng
2078,CO3109,HK253,L06,Bùi Quang Khôi
2079,CO3109,HK253,L07,Nguyễn Thanh Hùng
2080,CO3109,HK253,L08,Phan Quốc Trinh
2081,CO3111,HK253,L01,Trần Thị Bảo
2082,CO3111,HK253,L02,Đặng Đức Châu
2083,CO3111,HK253,L03,Nguyễn Quang Tuấn
2084,CO3111,HK253,L04,Đặng Đức Châu
2085,CO3111,HK253,L05,Trần Thị Bảo
2086,CO3111,HK253,L06,Hoàng Quang Hiếu
2087,CO3111,HK253,L07,Phạm Đức Nhi
2088,CO3111,HK253,L08,Lý Anh Quân
2089,CO3111,HK253,L09,Trần Tuấn Lam
2090,CO3111,HK253,L10,Lê Quang Hiếu
2091,CO3115,HK253,L01,Vũ Ngọc Linh
2092,CO3115,HK253,L02,Đỗ Hữu Phát
2093,CO3115,HK253,L03,Phạm Hoàng Trinh
2094,CO3115,HK253,L04,Trần Tuấn Lam
2095,CO3115,HK253,L05,Lý Đức Anh
2096,CO3115,HK253,L06,Dương Thị Phúc
2097,CO3115,HK253,L07,Trần Thị Bảo
2098,CO3117,HK253,L01,Đỗ Minh Trang
2099,CO3117,HK253,L02,Đỗ Minh Trang
2100,CO3117,HK253,L03,Nguyễn Anh Trang
2101,CO3117,HK253,L04,Võ Quang Hà
2102,CO3117,HK253,L05,Lê Hoàng Lam
2103,CO3119,HK253,L01,Bùi Anh Hiếu
2104,CO3119,HK253,L02,Lê Ngọc Nhi
2105,CO3119,HK253,L03,Nguyễn Gia Thảo
2106,CO3127,HK253,L01,Lý Đức Khôi
2107,CO3127,HK253,L02,Đỗ Ngọc Duy
2108,CO3127,HK253,L03,Hồ Minh Nam
2109,CO3129,HK253,L01,Đỗ Hữu Phát
2110,CO3129,HK253,L02,Hồ Minh Nam
2111,CO3129,HK253,L03,Võ Gia Nhi
2112,CO3129,HK253,L04,Bùi Quang Hà
2113,CO3129,HK253,L05,Đặng Đức Châu
2114,CO3131,HK253,L01,Trần Thị Bảo
2115,CO3131,HK253,L02,Lê Ngọc Nhi
2116,CO3131,HK253,L03,Nguyễn Quốc Tuấn
2117,CO3133,HK253,L01,Đỗ Anh Minh
2118,CO3133,HK253,L02,Huỳnh Anh Nam
2119,CO3133,HK253,L03,Huỳnh Hữu Trinh
2120,CO3133,HK253,L04,Lê Đức Nam
2121,CO3133,HK253,L05,Đỗ Hữu Quân
2122,CO3135,HK253,L01,Lê Khánh Minh
2123,CO3135,HK253,L02,Võ Quang Hà
2124,CO3135,HK253,L03,Lê Đức Nam
2125,CO3135,HK253,L04,Đỗ Hữu Long
2126,CO3137,HK253,L01,Đặng Phương Hùng
2127,CO3137,HK253,L02,Hoàng Quang Hiếu
2128,CO3137,HK253,L03,Võ Khánh Việt
2129,CO3137,HK253,L04,Đỗ Hữu Quân
2130,CO3137,HK253,L05,Đỗ Tuấn Linh
2131,CO3137,HK253,L06,Lê Anh Thảo
2132,CO3137,HK253,L07,Dương Tuấn Tú
2133,CO3137,HK253,L08,Võ Ngọc Lam
2134,CO3137,HK253,L09,Võ Hữu Mai
2135,CO3139,HK253,L01,Lý Hoàng Trinh
2136,CO3139,HK253,L02,Nguyễn Ngọc Duy
2137,CO3139,HK253,L03,Đặng Quốc Trang
2138,CO3139,HK253,L04,Lê Khánh Minh
2139,CO3139,HK253,L05,Ngô Thị Yến
2140,CO3139,HK253,L06,Trần Thị Bảo
2141,CO3139,HK253,L07,Phạm Gia Anh
2142,CO3139,HK253,L08,Bùi Anh Trinh
2143,CO3151,HK253,L01,Phạm Gia Anh
2144,CO3151,HK253,L02,Lê Quang Hiếu
2145,CO3151,HK253,L03,Nguyễn Thanh Hùng
2146,CO3151,HK253,L04,Trần Minh Hiếu
2147,CO3151,HK253,L05,Hồ Anh Quang
2148,CO3151,HK253,L06,Dương Anh An
2149,CO3153,HK253,L01,Trần Minh Hiếu
2150,CO3153,HK253,L02,Phạm Hoàng Trinh
2151,CO3153,HK253,L03,Vũ Ngọc Linh
2152,CO3153,HK253,L04,Lê Thanh Hải
2153,CO3153,HK253,L05,Đỗ Minh Duy
2154,CO3153,HK253,L06,Võ Gia Nhi
2155,CO3153,HK253,L07,Võ Ngọc Lam
2156,CO3153,HK253,L08,Bùi Ngọc Bảo
2157,CO3335,HK253,L01,Đặng Gia Hiếu
2158,CO3335,HK253,L02,Đặng Gia Hiếu
2159,CO3335,HK253,L03,Lê Ngọc Nhi
2160,CO3335,HK253,L04,Đỗ Hữu Long
2161,CO3335,HK253,L05,Lý Quang Phát
2162,CO3335,HK253,L06,Đỗ Thanh Châu
2163,CO3335,HK253,L07,Đỗ Thanh Châu
2164,CO3335,HK253,L08,Nguyễn Ngọc Hải
2165,CO3335,HK253,L09,Phạm Ngọc Nam
2166,CO3335,HK253,L10,Dương Anh Thảo
2167,CO4025,HK253,L01,Đặng Phương Hùng
2168,CO4025,HK253,L02,Lê Khánh Yến
2169,CO4025,HK253,L03,Hồ Thị Hiếu
2170,CO4025,HK253,L04,Võ Hữu Mai
2171,CO4025,HK253,L05,Võ Khánh An
2172,CO4025,HK253,L06,Đỗ Anh Minh
2173,CO4025,HK253,L07,Đặng Quang Hải
2174,CO4025,HK253,L08,Phạm Đức Nhi
2175,CO4025,HK253,L09,Bùi Minh Minh
2176,CO4025,HK253,L10,Bùi Ngọc Anh
2177,CO4029,HK253,L01,Trần Thị Bảo
2178,CO4029,HK253,L02,Dương Thị Phúc
2179,CO4029,HK253,L03,Lý Hoàng Duy
2180,CO4029,HK253,L04,Hoàng Thị Hiếu
2181,CO4029,HK253,L05,Nguyễn Hoàng Hùng
2182,CO4029,HK253,L06,Phạm Hoàng Trinh
2183,CO4029,HK253,L07,Hồ Khánh Trinh
2184,CO4029,HK253,L08,Lê Khánh Yến
2185,CO4029,HK253,L09,Đặng Gia Hiếu
2186,CO4029,HK253,L10,Đỗ Tuấn Linh
2187,CO4031,HK253,L01,Phạm Khánh Nam
2188,CO4031,HK253,L02,Lê Anh Thảo
2189,CO4031,HK253,L03,Nguyễn Quốc Tuấn
2190,CO4031,HK253,L04,Nguyễn Gia Thảo
2191,CO4031,HK253,L05,Lê Đức An
2192,CO4031,HK253,L06,Đỗ Hữu Quân
2193,CO4031,HK253,L07,Dương Tuấn Tú
2194,CO4033,HK253,L01,Trần Minh Hiếu
2195,CO4033,HK253,L02,Hồ Khánh Trinh
2196,CO4033,HK253,L03,Võ Quang Hà
2197,CO4033,HK253,L04,Đỗ Ngọc Duy
2198,CO4033,HK253,L05,Vũ Ngọc Linh
2199,CO4033,HK253,L06,Đặng Quốc Trang
2200,CO4033,HK253,L07,Lê Ngọc Nhi
2201,CO4033,HK253,L08,Ngô Hữu Duy
2202,CO4035,HK253,L01,Huỳnh Quốc Linh
2203,CO4035,HK253,L02,Huỳnh Anh Nam
2204,CO4035,HK253,L03,Võ Ngọc Quân
2205,CO4037,HK253,L01,Đặng Gia Hiếu
2206,CO4037,HK253,L02,Lê Đức An
2207,CO4037,HK253,L03,Bùi Quang Khôi
2208,CO4037,HK253,L04,Lê Đức An
2209,CO4037,HK253,L05,Phạm Hoàng Trinh
2210,CO4037,HK253,L06,Nguyễn Gia Thảo
2211,CO4037,HK253,L07,Võ Hữu Mai
2212,CO4039,HK253,L01,Đặng Quốc Trang
2213,CO4039,HK253,L02,Đỗ Đức Khang
2214,CO4039,HK253,L03,Võ Khánh Việt
2215,CO4039,HK253,L04,Dương Đức Khôi
2216,CO4337,HK253,L01,Nguyễn Ngọc Hải
2217,CO4337,HK253,L02,Lê Khánh Minh
2218,CO4337,HK253,L03,Phạm Đức Nhi
2219,IM1013,HK253,L01,Đỗ Anh Minh
2220,IM1013,HK253,L02,Dương Thị Phúc
2221,IM1013,HK253,L03,Phan Văn Trang
2222,IM1013,HK253,L04,Đặng Phương Hùng
2223,IM1013,HK253,L05,Lê Quang Hiếu
2224,IM1013,HK253,L06,Nguyễn Ngọc Hải
2225,IM1023,HK253,L01,Lê Quang Hiếu
2226,IM1023,HK253,L02,Dương Hữu Bảo
2227,IM1023,HK253,L03,Võ Gia Nhi
2228,IM1023,HK253,L04,Lê Thanh Hải
2229,IM1023,HK253,L05,Dương Thị Phúc
2230,IM1023,HK253,L06,Lê Quang Hiếu
2231,IM1023,HK253,L07,Đỗ Hữu Long
2232,IM1023,HK253,L08,Nguyễn Tuấn Tuấn
2233,IM1025,HK253,L01,Lê Hoàng Lam
2234,IM1025,HK253,L02,Đỗ Minh Duy
2235,IM1025,HK253,L03,Dương Minh Tuấn
2236,IM1025,HK253,L04,Hồ Khánh Trinh
2237,IM1025,HK253,L05,Vũ Ngọc Linh
2238,IM1025,HK253,L06,Võ Hữu Mai
2239,IM1025,HK253,L07,Hồ Khánh Trinh
2240,IM1025,HK253,L08,Phạm Hoàng Trinh
2241,IM1027,HK253,L01,Đặng Phương Hùng
2242,IM1027,HK253,L02,Phạm Gia Anh
2243,IM1027,HK253,L03,Lý Hoàng Trinh
2244,IM1027,HK253,L04,Bùi Quang Hà
2245,IM1027,HK253,L05,Huỳnh Quốc Linh
2246,IM1027,HK253,L06,Ngô Thị Yến
2247,IM1027,HK253,L07,Lê Tuấn Nhi
2248,IM1027,HK253,L08,Vũ Quốc Châu
2249,IM1027,HK253,L09,Ngô Quang Châu
2250,IM3001,HK253,L01,Ngô Quốc An
2251,IM3001,HK253,L02,Nguyễn Thanh Hùng
2252,IM3001,HK253,L03,Hồ Khánh Trinh
2253,IM3001,HK253,L04,Lý Quang Phát
2254,LA1003,HK253,L01,Bùi Hữu Trinh
2255,LA1003,HK253,L02,Nguyễn Quốc Tuấn
2256,LA1003,HK253,L03,Huỳnh Hữu Trinh
2257,LA1003,HK253,L04,Lê Thanh Hải
2258,LA1003,HK253,L05,Nguyễn Anh Trang
2259,LA1005,HK253,L01,Nguyễn Thanh Hùng
2260,LA1005,HK253,L02,Nguyễn Anh Trang
2261,LA1005,HK253,L03,Đặng Quang Hải
2262,LA1005,HK253,L04,Đỗ Đức Khang
2263,LA1005,HK253,L05,Nguyễn Anh Trang
2264,LA1005,HK253,L06,Võ Quang Hà
2265,LA1005,HK253,L07,Lý Khánh Hiếu
2266,LA1005,HK253,L08,Lý Quang Phát
2267,LA1005,HK253,L09,Vũ Ngọc Linh
2268,LA1005,HK253,L10,Phạm Ngọc Nam
2269,LA1007,HK253,L01,Hoàng Khánh Long
2270,LA1007,HK253,L02,Trần Tuấn Lam
2271,LA1007,HK253,L03,Trần Minh Hiếu
2272,LA1007,HK253,L04,Nguyễn Ngọc Hải
2273,LA1009,HK253,L01,Bùi Hữu Trinh
2274,LA1009,HK253,L02,Phạm Đức Nhi
2275,LA1009,HK253,L03,Ngô Quang Châu
2276,LA1009,HK253,L04,Dương Quang Hà
2277,LA1009,HK253,L05,Lý Đức Anh
2278,LA1009,HK253,L06,Hồ Thị Hiếu
2279,MI1003,HK253,L01,Đỗ Văn Uyên
2280,MI1003,HK253,L02,Hồ Khánh Phúc
2281,MI1003,HK253,L03,Nguyễn Quang Tuấn
2282,MI1003,HK253,L04,Lê Ngọc Nhi
2283,MI1003,HK253,L05,Đỗ Tuấn Linh
2284,MI1003,HK253,L06,Võ Khánh Việt
2285,MI1003,HK253,L07,Dương Thị Phúc
2286,MT1003,HK253,L01,Lý Đức Anh
2287,MT1003,HK253,L02,Nguyễn Hoàng Hùng
2288,MT1003,HK253,L03,Trần Tuấn Lam
2289,MT1003,HK253,L04,Nguyễn Quang Tuấn
2290,MT1003,HK253,L05,Nguyễn Tuấn Tuấn
2291,MT1003,HK253,L06,Võ Hữu Mai
2292,MT1003,HK253,L07,Võ Khánh An
2293,MT1003,HK253,L08,Nguyễn Ngọc Duy
2294,MT1003,HK253,L09,Ngô Hữu Duy
2295,MT1005,HK253,L01,Bùi Anh Trinh
2296,MT1005,HK253,L02,Đỗ Minh Duy
2297,MT1005,HK253,L03,Phan Quốc Trinh
2298,MT1007,HK253,L01,Lê Khánh Minh
2299,MT1007,HK253,L02,Phạm Gia Anh
2300,MT1007,HK253,L03,Võ Gia Nhi
2301,MT1007,HK253,L04,Huỳnh Ngọc Khôi
2302,MT1007,HK253,L05,Trần Tuấn Lam
2303,MT2013,HK253,L01,Bùi Quang Khôi
2304,MT2013,HK253,L02,Võ Khánh An
2305,MT2013,HK253,L03,Đặng Đức Châu
2306,MT2013,HK253,L04,Dương Thị Phúc
2307,MT2013,HK253,L05,Võ Hữu Mai
2308,PE1003,HK253,L01,Đặng Đức Châu
2309,PE1003,HK253,L02,Dương Anh An
2310,PE1003,HK253,L03,Dương Tuấn Tú
2311,PE1003,HK253,L04,Nguyễn Tuấn Tuấn
2312,PE1003,HK253,L05,Dương Anh An
2313,PE1005,HK253,L01,Vũ Quốc Châu
2314,PE1005,HK253,L02,Lý Đức Anh
2315,PE1005,HK253,L03,Lý Hoàng Trinh
2316,PE1005,HK253,L04,Phạm Khánh Nam
2317,PE1005,HK253,L05,Đặng Quốc Trang
2318,PE1005,HK253,L06,Hồ Khánh Phúc
2319,PE1005,HK253,L07,Đặng Quốc Trang
2320,PE1005,HK253,L08,Vũ Ngọc Linh
2321,PE1005,HK253,L09,Võ Ngọc Lam
2322,PH1003,HK253,L01,Võ Gia Nhi
2323,PH1003,HK253,L02,Hồ Anh Quang
2324,PH1003,HK253,L03,Ngô Quốc An
2325,PH1007,HK253,L01,Đỗ Minh Duy
2326,PH1007,HK253,L02,Ngô Quang Châu
2327,PH1007,HK253,L03,Lý Gia Lam
2328,PH1007,HK253,L04,Bùi Quang Hà
2329,PH1007,HK253,L05,Hồ Minh Nam
2330,PH1007,HK253,L06,Võ Ngọc Lam
2331,PH1007,HK253,L07,Lê Hoàng Lam
2332,SP1007,HK253,L01,Lý Anh Quân
2333,SP1007,HK253,L02,Đỗ Anh Minh
2334,SP1007,HK253,L03,Nguyễn Tuấn Tuấn
2335,SP1007,HK253,L04,Đặng Quốc Trang
2336,SP1031,HK253,L01,Vũ Ngọc Linh
2337,SP1031,HK253,L02,Bùi Anh Trinh
2338,SP1031,HK253,L03,Ngô Quốc An
2339,SP1033,HK253,L01,Võ Ngọc Quân
2340,SP1033,HK253,L02,Dương Anh An
2341,SP1033,HK253,L03,Hoàng Gia Châu
2342,SP1033,HK253,L04,Dương Quang Hà
2343,SP1033,HK253,L05,Hồ Khánh Trinh
2344,SP1033,HK253,L06,Nguyễn Quốc Tuấn
2345,SP1035,HK253,L01,Lý Gia Lam
2346,SP1035,HK253,L02,Nguyễn Thanh Hùng
2347,SP1035,HK253,L03,Nguyễn Tuấn Tuấn
2348,SP1035,HK253,L04,Đỗ Minh Duy
2349,SP1035,HK253,L05,Ngô Thị Yến
2350,SP1035,HK253,L06,Dương Hữu Bảo
2351,SP1035,HK253,L07,Võ Khánh Việt
2352,SP1035,HK253,L08,Đặng Gia Hiếu
2353,SP1035,HK253,L09,Võ Gia Nhi
2354,SP1037,HK253,L01,Ngô Quốc An
2355,SP1037,HK253,L02,Lý Khánh Hiếu
2356,SP1037,HK253,L03,Hồ Anh Quang
2357,SP1037,HK253,L04,Dương Tuấn Tú
2358,SP1039,HK253,L01,Lê Hoàng Lam
2359,SP1039,HK253,L02,Lý Đức Anh
2360,SP1039,HK253,L03,Nguyễn Thanh Hùng
2361,SP1039,HK253,L04,Bùi Minh Minh
2362,SP1039,HK253,L05,Trần Minh Hiếu
2363,SP1039,HK253,L06,Hoàng Gia Châu
2364,SP1039,HK253,L07,Nguyễn Ngọc Hải
2365,SP1039,HK253,L08,Nguyễn Gia Thảo
2366,CH1003,HK261,L01,Lê Thanh Hải
2367,CH1003,HK261,L02,Võ Ngọc Lam
2368,CH1003,HK261,L03,Huỳnh Ngọc Khôi
2369,CH1003,HK261,L04,Đặng Quốc Trang
2370,CH1003,HK261,L05,Nguyễn Gia Thảo
2371,CH1003,HK261,L06,Nguyễn Tuấn Tuấn
2372,CH1003,HK261,L07,Hoàng Thị Hiếu
2373,CH1003,HK261,L08,Hồ Khánh Phúc
2374,CH1003,HK261,L09,Nguyễn Tuấn Tuấn
2375,CH1003,HK261,L10,Bùi Ngọc Anh
2376,CO1005,HK261,L01,Hoàng Quang Hiếu
2377,CO1005,HK261,L02,Võ Quang Hà
2378,CO1005,HK261,L03,Bùi Anh Trinh
2379,CO1005,HK261,L04,Hoàng Thị Hiếu
2380,CO1005,HK261,L05,Ngô Hữu Duy
2381,CO1005,HK261,L06,Lê Thanh Hải
2382,CO1007,HK261,L01,Đặng Phương Hùng
2383,CO1007,HK261,L02,Lê Đức Nam
2384,CO1007,HK261,L03,Huỳnh Phương Long
2385,CO1023,HK261,L01,Huỳnh Hữu Trinh
2386,CO1023,HK261,L02,Nguyễn Quốc Tuấn
2387,CO1023,HK261,L03,Võ Phương Khôi
2388,CO1023,HK261,L04,Đỗ Minh Duy
2389,CO1023,HK261,L05,Phạm Gia Anh
2390,CO1023,HK261,L06,Võ Hữu Mai
2391,CO1027,HK261,L01,Trần Minh Hiếu
2392,CO1027,HK261,L02,Đỗ Minh Duy
2393,CO1027,HK261,L03,Lê Khánh Yến
2394,CO1027,HK261,L04,Lê Ngọc Nhi
2395,CO1027,HK261,L05,Lê Quang Hiếu
2396,CO1027,HK261,L06,Lý Hoàng Duy
2397,CO1027,HK261,L07,Hoàng Quang Hiếu
2398,CO2001,HK261,L01,Bùi Anh Hiếu
2399,CO2001,HK261,L02,Đỗ Hữu Phát
2400,CO2001,HK261,L03,Hồ Minh Nam
2401,CO2001,HK261,L04,Ngô Thanh Lam
2402,CO2001,HK261,L05,Lý Khánh Hiếu
2403,CO2001,HK261,L06,Lê Quang Hiếu
2404,CO2001,HK261,L07,Đỗ Hữu Quân
2405,CO2001,HK261,L08,Trần Minh Hiếu
2406,CO2001,HK261,L09,Huỳnh Hữu Trinh
2407,CO2001,HK261,L10,Phạm Khánh Nam
2408,CO2003,HK261,L01,Lê Quang Hiếu
2409,CO2003,HK261,L02,Bùi Hữu Trinh
2410,CO2003,HK261,L03,Trần Tuấn Lam
2411,CO2007,HK261,L01,Lý Gia Lam
2412,CO2007,HK261,L02,Nguyễn Hoàng Hùng
2413,CO2007,HK261,L03,Huỳnh Phương Long
2414,CO2007,HK261,L04,Trần Thị Bảo
2415,CO2007,HK261,L05,Ngô Quốc An
2416,CO2007,HK261,L06,Võ Phương Khôi
2417,CO2011,HK261,L01,Bùi Quang Hà
2418,CO2011,HK261,L02,Dương Tuấn Tú
2419,CO2011,HK261,L03,Hồ Khánh Phúc
2420,CO2011,HK261,L04,Vũ Quốc Châu
2421,CO2011,HK261,L05,Dương Minh Tuấn
2422,CO2013,HK261,L01,Nguyễn Ngọc Duy
2423,CO2013,HK261,L02,Huỳnh Anh Nam
2424,CO2013,HK261,L03,Huỳnh Phương Long
2425,CO2013,HK261,L04,Bùi Hữu Trinh
2426,CO2013,HK261,L05,Ngô Quốc An
2427,CO2013,HK261,L06,Hồ Minh Nam
2428,CO2013,HK261,L07,Phan Quốc Trinh
2429,CO2013,HK261,L08,Ngô Quốc An
2430,CO2017,HK261,L01,Lê Anh Thảo
2431,CO2017,HK261,L02,Vũ Ngọc Linh
2432,CO2017,HK261,L03,Phan Văn Trang
2433,CO2017,HK261,L04,Bùi Anh Hiếu
2434,CO2017,HK261,L05,Lê Tuấn Nhi
2435,CO2017,HK261,L06,Nguyễn Gia Thảo
2436,CO2017,HK261,L07,Đặng Gia Hiếu
