id,course_id,lecturer_name
151_L04_CO3031,CO3031,Ngô Thị Yến
151_L05_CO3031,CO3031,Phan Quốc Trinh
151_L06_CO3031,CO3031,Nguyễn Gia Thảo
151_L07_CO3031,CO3031,Dương Anh An
151_L08_CO3031,CO3031,Lê Đức An
151_L01_CO3033,CO3033,Lý Khánh Hiếu
151_L02_CO3033,CO3033,Nguyễn Ngọc Duy
151_L03_CO3033,CO3033,Huỳnh Hữu Trinh
151_L04_CO3033,CO3033,Nguyễn Tuấn Tuấn
151_L05_CO3033,CO3033,Ngô Thị Yến
151_L06_CO3033,CO3033,Hồ Khánh Trinh
151_L07_CO3033,CO3033,Đỗ Đức Khang
151_L08_CO3033,CO3033,Bùi Hữu Trinh
151_L01_CO3035,CO3035,Hoàng Gia Châu
151_L02_CO3035,CO3035,Ngô Thị Yến
151_L03_CO3035,CO3035,Dương Anh An
151_L04_CO3035,CO3035,Lê Hoàng Lam
151_L01_CO3037,CO3037,Nguyễn Thanh Hùng
151_L02_CO3037,CO3037,Lý Đức Khôi
151_L03_CO3037,CO3037,Đỗ Hữu Phát
151_L04_CO3037,CO3037,Lê Đức Nam
151_L01_CO3041,CO3041,Đỗ Ngọc Duy
151_L02_CO3041,CO3041,Đỗ Văn Uyên
151_L03_CO3041,CO3041,Bùi Minh Minh
151_L04_CO3041,CO3041,Đỗ Thanh Châu
151_L01_CO3043,CO3043,Võ Hữu Mai
151_L02_CO3043,CO3043,Hoàng Quang Hiếu
151_L03_CO3043,CO3043,Đỗ Hữu Long
151_L01_CO3045,CO3045,Nguyễn Quang Tuấn
151_L02_CO3045,CO3045,Phạm Khánh Nam
151_L03_CO3045,CO3045,Phạm Đức Nhi
151_L04_CO3045,CO3045,Bùi Ngọc Anh
151_L05_CO3045,CO3045,Nguyễn Ngọc Hải
151_L06_CO3045,CO3045,Đỗ Hữu Phát
151_L07_CO3045,CO3045,Đỗ Đức Khang
151_L08_CO3045,CO3045,Nguyễn Tuấn Tuấn
151_L01_CO3047,CO3047,Phạm Đức Nhi
151_L02_CO3047,CO3047,Hồ Minh Nam
151_L03_CO3047,CO3047,Dương Thị Phúc
151_L04_CO3047,CO3047,Ngô Thanh Lam
151_L05_CO3047,CO3047,Lê Khánh Yến
151_L06_CO3047,CO3047,Đặng Đức Châu
151_L07_CO3047,CO3047,Nguyễn Ngọc Hải
151_L08_CO3047,CO3047,Đặng Đức Châu
151_L09_CO3047,CO3047,Đặng Quốc Trang
151_L10_CO3047,CO3047,Đỗ Tuấn Linh
151_L01_CO3049,CO3049,Đỗ Văn Uyên
151_L02_CO3049,CO3049,Đỗ Thanh Châu
151_L03_CO3049,CO3049,Nguyễn Tuấn Tuấn
151_L01_CO3051,CO3051,Nguyễn Ngọc Hải
151_L02_CO3051,CO3051,Bùi Ngọc Anh
151_L03_CO3051,CO3051,Võ Gia Nhi
151_L04_CO3051,CO3051,Hoàng Thị Hiếu
151_L05_CO3051,CO3051,Lý Khánh Hiếu
151_L06_CO3051,CO3051,Lê Đức An
151_L07_CO3051,CO3051,Bùi Quang Khôi
151_L08_CO3051,CO3051,Nguyễn Ngọc Hải
151_L09_CO3051,CO3051,Bùi Ngọc Bảo
151_L01_CO3057,CO3057,Đặng Quang Hải
151_L02_CO3057,CO3057,Đặng Quốc Trang
151_L03_CO3057,CO3057,Bùi Hữu Trinh
151_L01_CO3059,CO3059,Ngô Quang Châu
151_L02_CO3059,CO3059,Nguyễn Thanh Hùng
151_L03_CO3059,CO3059,Bùi Anh Trinh
151_L04_CO3059,CO3059,Phạm Khánh Nam
151_L05_CO3059,CO3059,Dương Tuấn Tú
151_L06_CO3059,CO3059,Lý Hoàng Trinh
151_L07_CO3059,CO3059,Nguyễn Thanh Hùng
151_L08_CO3059,CO3059,Nguyễn Quốc Tuấn
151_L01_CO3061,CO3061,Lê Đức An
151_L02_CO3061,CO3061,Phạm Hoàng Trinh
151_L03_CO3061,CO3061,Vũ Ngọc Linh
151_L04_CO3061,CO3061,Bùi Quang Khôi
151_L01_CO3065,CO3065,Huỳnh Quốc Linh
151_L02_CO3065,CO3065,Ngô Quốc An
151_L03_CO3065,CO3065,Đặng Gia Hiếu
151_L04_CO3065,CO3065,Đỗ Minh Duy
151_L01_CO3067,CO3067,Đỗ Minh Trang
151_L02_CO3067,CO3067,Huỳnh Quốc Linh
151_L03_CO3067,CO3067,Đỗ Anh Minh
151_L04_CO3067,CO3067,Bùi Hữu Trinh
151_L01_CO3069,CO3069,Nguyễn Ngọc Hải
151_L02_CO3069,CO3069,Nguyễn Quốc Tuấn
151_L03_CO3069,CO3069,Đặng Đức Châu
151_L04_CO3069,CO3069,Phạm Gia Anh
151_L05_CO3069,CO3069,Lê Khánh Minh
151_L06_CO3069,CO3069,Lê Quốc Yến
151_L07_CO3069,CO3069,Hồ Anh Quang
151_L08_CO3069,CO3069,Nguyễn Anh Trang
151_L01_CO3071,CO3071,Lê Đức An
151_L02_CO3071,CO3071,Đỗ Đức Khang
151_L03_CO3071,CO3071,Bùi Minh Minh
151_L04_CO3071,CO3071,Lê Khánh Yến
151_L05_CO3071,CO3071,Nguyễn Ngọc Duy
151_L06_CO3071,CO3071,Dương Tuấn Tú
151_L07_CO3071,CO3071,Lý Hoàng Duy
151_L08_CO3071,CO3071,Bùi Quang Khôi
151_L09_CO3071,CO3071,Hồ Minh Nam
151_L01_CO3083,CO3083,Lê Đức An
151_L02_CO3083,CO3083,Hoàng Thị Hiếu
151_L03_CO3083,CO3083,Võ Phương Khôi
151_L04_CO3083,CO3083,Hoàng Khánh Long
151_L01_CO3085,CO3085,Bùi Ngọc Bảo
151_L02_CO3085,CO3085,Huỳnh Hữu Trinh
151_L03_CO3085,CO3085,Lý Đức Khôi
151_L04_CO3085,CO3085,Phan Văn Trang
151_L05_CO3085,CO3085,Đỗ Thanh Châu
151_L01_CO3089,CO3089,Đỗ Minh Trang
151_L02_CO3089,CO3089,Trần Minh Hiếu
151_L03_CO3089,CO3089,Lý Đức Anh
151_L04_CO3089,CO3089,Võ Ngọc Lam
151_L05_CO3089,CO3089,Lê Quốc Yến
151_L06_CO3089,CO3089,Ngô Thanh Lam
151_L07_CO3089,CO3089,Trần Minh Hiếu
151_L08_CO3089,CO3089,Dương Anh An
151_L09_CO3089,CO3089,Đặng Gia Hiếu
151_L10_CO3089,CO3089,Đặng Gia Hiếu
151_L01_CO3093,CO3093,Ngô Thị Yến
151_L02_CO3093,CO3093,Võ Minh Châu
151_L03_CO3093,CO3093,Dương Đức Khôi
151_L04_CO3093,CO3093,Bùi Anh Hiếu
151_L05_CO3093,CO3093,Đỗ Minh Trang
151_L06_CO3093,CO3093,Huỳnh Anh Nam
151_L07_CO3093,CO3093,Huỳnh Quốc Linh
151_L08_CO3093,CO3093,Trần Minh Hiếu
151_L09_CO3093,CO3093,Võ Gia Nhi
151_L01_CO3101,CO3101,Lý Gia Lam
151_L02_CO3101,CO3101,Ngô Quốc An
151_L03_CO3101,CO3101,Võ Quang Hà
151_L01_CO3103,CO3103,Nguyễn Ngọc Hải
151_L02_CO3103,CO3103,Vũ Quốc Châu
151_L03_CO3103,CO3103,Nguyễn Quang Tuấn
151_L04_CO3103,CO3103,Hồ Khánh Phúc
151_L01_CO3105,CO3105,Hồ Minh Nam
151_L02_CO3105,CO3105,Ngô Hữu Duy
151_L03_CO3105,CO3105,Đỗ Văn Uyên
151_L01_CO3107,CO3107,Lý Khánh Hiếu
151_L02_CO3107,CO3107,Lý Anh Quân
151_L03_CO3107,CO3107,Dương Quang Hà
151_L01_CO3109,CO3109,Lý Quang Phát
151_L02_CO3109,CO3109,Phan Quốc Trinh
151_L03_CO3109,CO3109,Lý Đức Anh
151_L04_CO3109,CO3109,Võ Ngọc Quân
151_L05_CO3109,CO3109,Hồ Minh Nam
151_L06_CO3109,CO3109,Bùi Quang Hà
151_L07_CO3109,CO3109,Dương Minh Tuấn
151_L08_CO3109,CO3109,Huỳnh Quốc Linh
151_L01_CO3111,CO3111,Bùi Hữu Trinh
151_L02_CO3111,CO3111,Võ Ngọc Lam
151_L03_CO3111,CO3111,Lý Anh Quân
151_L04_CO3111,CO3111,Bùi Hữu Trinh
151_L05_CO3111,CO3111,Đỗ Ngọc Duy
151_L06_CO3111,CO3111,Hoàng Gia Châu
151_L07_CO3111,CO3111,Huỳnh Hữu Trinh
151_L08_CO3111,CO3111,Bùi Ngọc Anh
151_L09_CO3111,CO3111,Phạm Hoàng Trinh
151_L01_CO3115,CO3115,Hồ Khánh Trinh
151_L02_CO3115,CO3115,Đỗ Văn Uyên
151_L03_CO3115,CO3115,Đỗ Tuấn Linh
151_L01_CO3117,CO3117,Nguyễn Gia Thảo
151_L02_CO3117,CO3117,Hoàng Thị Hiếu
151_L03_CO3117,CO3117,Huỳnh Hữu Trinh
151_L04_CO3117,CO3117,Lý Đức Anh
151_L05_CO3117,CO3117,Lê Khánh Minh
151_L06_CO3117,CO3117,Võ Phương Khôi
151_L07_CO3117,CO3117,Võ Quang Hà
151_L01_CO3119,CO3119,Đỗ Thanh Châu
151_L02_CO3119,CO3119,Hồ Khánh Trinh
151_L03_CO3119,CO3119,Nguyễn Quang Tuấn
151_L04_CO3119,CO3119,Đỗ Tuấn Linh
151_L05_CO3119,CO3119,Lê Khánh Yến
151_L06_CO3119,CO3119,Lý Hoàng Duy
151_L07_CO3119,CO3119,Nguyễn Anh Trang
151_L08_CO3119,CO3119,Bùi Ngọc Bảo
151_L09_CO3119,CO3119,Trần Minh Hiếu
151_L10_CO3119,CO3119,Huỳnh Hữu Trinh
151_L01_CO3127,CO3127,Võ Gia Nhi
151_L02_CO3127,CO3127,Đỗ Minh Trang
151_L03_CO3127,CO3127,Hoàng Quang Hiếu
151_L04_CO3127,CO3127,Hồ Khánh Phúc
151_L01_CO3129,CO3129,Nguyễn Hoàng Hùng
151_L02_CO3129,CO3129,Bùi Quang Khôi
151_L03_CO3129,CO3129,Huỳnh Quốc Linh
151_L04_CO3129,CO3129,Bùi Quang Khôi
151_L05_CO3129,CO3129,Đỗ Hữu Quân
151_L06_CO3129,CO3129,Đỗ Đức Khang
151_L01_CO3131,CO3131,Đỗ Thanh Châu
151_L02_CO3131,CO3131,Lý Hoàng Duy
151_L03_CO3131,CO3131,Hồ Khánh Trinh
151_L04_CO3131,CO3131,Đỗ Minh Duy
151_L05_CO3131,CO3131,Hồ Khánh Phúc
151_L06_CO3131,CO3131,Lý Quang Phát
151_L07_CO3131,CO3131,Đỗ Minh Duy
151_L08_CO3131,CO3131,Đỗ Minh Duy
151_L01_CO3133,CO3133,Võ Khánh An
151_L02_CO3133,CO3133,Lê Đức Nam
151_L03_CO3133,CO3133,Đỗ Minh Trang
151_L04_CO3133,CO3133,Võ Khánh An
151_L05_CO3133,CO3133,Huỳnh Ngọc Khôi
151_L06_CO3133,CO3133,Võ Minh Châu
151_L07_CO3133,CO3133,Đặng Quốc Trang
151_L08_CO3133,CO3133,Võ Gia Nhi
151_L09_CO3133,CO3133,Bùi Quang Hà
151_L01_CO3135,CO3135,Lê Quang Hiếu
151_L02_CO3135,CO3135,Hồ Minh Nam
151_L03_CO3135,CO3135,Lê Khánh Minh
151_L04_CO3135,CO3135,Lý Anh Quân
151_L05_CO3135,CO3135,Hoàng Gia Châu
151_L06_CO3135,CO3135,Lê Tuấn Nhi
151_L07_CO3135,CO3135,Đỗ Minh Trang
151_L08_CO3135,CO3135,Huỳnh Ngọc Khôi
151_L09_CO3135,CO3135,Đặng Quang Hải
151_L10_CO3135,CO3135,Võ Minh Châu
151_L01_CO3137,CO3137,Nguyễn Hoàng Hùng
151_L02_CO3137,CO3137,Nguyễn Anh Trang
151_L03_CO3137,CO3137,Huỳnh Phương Long
151_L04_CO3137,CO3137,Bùi Ngọc Bảo
151_L05_CO3137,CO3137,Đỗ Minh Duy
151_L06_CO3137,CO3137,Hoàng Gia Châu
151_L01_CO3139,CO3139,Lê Ngọc Nhi
151_L02_CO3139,CO3139,Phạm Gia Anh
151_L03_CO3139,CO3139,Dương Anh An
151_L04_CO3139,CO3139,Bùi Anh Hiếu
151_L05_CO3139,CO3139,Võ Gia Nhi
151_L01_CO3151,CO3151,Bùi Quang Khôi
151_L02_CO3151,CO3151,Đỗ Hữu Phát
151_L03_CO3151,CO3151,Võ Khánh An
151_L04_CO3151,CO3151,Huỳnh Ngọc Khôi
151_L05_CO3151,CO3151,Đỗ Văn Uyên
151_L06_CO3151,CO3151,Bùi Minh Minh
151_L07_CO3151,CO3151,Nguyễn Ngọc Duy
151_L08_CO3151,CO3151,Dương Tuấn Tú
151_L09_CO3151,CO3151,Vũ Ngọc Linh
151_L10_CO3151,CO3151,Ngô Thị Yến
151_L01_CO3153,CO3153,Nguyễn Quang Tuấn
151_L02_CO3153,CO3153,Đỗ Minh Duy
151_L03_CO3153,CO3153,Trần Tuấn Lam
151_L04_CO3153,CO3153,Lê Quốc Yến
151_L05_CO3153,CO3153,Dương Đức Khôi
151_L06_CO3153,CO3153,Đỗ Minh Duy
151_L01_CO3335,CO3335,Võ Hữu Mai
151_L02_CO3335,CO3335,Đỗ Đức Khang
151_L03_CO3335,CO3335,Bùi Anh Trinh
151_L04_CO3335,CO3335,Lý Anh Quân
151_L05_CO3335,CO3335,Dương Đức Khôi
151_L01_CO4025,CO4025,Dương Minh Tuấn
151_L02_CO4025,CO4025,Lê Ngọc Nhi
151_L03_CO4025,CO4025,Võ Quang Hà
151_L04_CO4025,CO4025,Hoàng Thị Hiếu
151_L05_CO4025,CO4025,Đỗ Văn Uyên
151_L06_CO4025,CO4025,Huỳnh Anh Nam
151_L07_CO4025,CO4025,Võ Hữu Mai
151_L08_CO4025,CO4025,Phạm Đức Nhi
151_L09_CO4025,CO4025,Phạm Ngọc Nam
151_L01_CO4029,CO4029,Đỗ Thanh Châu
151_L02_CO4029,CO4029,Ngô Thị Yến
151_L03_CO4029,CO4029,Lý Quang Phát
151_L04_CO4029,CO4029,Lê Quang Hiếu
151_L05_CO4029,CO4029,Bùi Minh Minh
151_L01_CO4031,CO4031,Lê Quang Hiếu
151_L02_CO4031,CO4031,Phạm Gia Anh
151_L03_CO4031,CO4031,Nguyễn Anh Trang
151_L04_CO4031,CO4031,Dương Minh Tuấn
151_L01_CO4033,CO4033,Hoàng Khánh Long
151_L02_CO4033,CO4033,Võ Ngọc Quân
151_L03_CO4033,CO4033,Võ Khánh Việt
151_L04_CO4033,CO4033,Đỗ Ngọc Duy
151_L05_CO4033,CO4033,Võ Khánh An
151_L01_CO4035,CO4035,Phan Quốc Trinh
151_L02_CO4035,CO4035,Võ Hữu Mai
151_L03_CO4035,CO4035,Bùi Ngọc Bảo
151_L04_CO4035,CO4035,Võ Hữu Mai
151_L01_CO4037,CO4037,Võ Ngọc Quân
151_L02_CO4037,CO4037,Huỳnh Anh Nam
151_L03_CO4037,CO4037,Hồ Khánh Trinh
151_L04_CO4037,CO4037,Đặng Đức Châu
151_L05_CO4037,CO4037,Lê Thanh Hải
151_L06_CO4037,CO4037,Bùi Minh Minh
151_L07_CO4037,CO4037,Bùi Ngọc Anh
151_L08_CO4037,CO4037,Lý Anh Quân
151_L01_CO4039,CO4039,Lê Ngọc Nhi
151_L02_CO4039,CO4039,Bùi Ngọc Anh
151_L03_CO4039,CO4039,Võ Phương Khôi
151_L04_CO4039,CO4039,Lý Gia Lam
151_L05_CO4039,CO4039,Bùi Quang Khôi
151_L06_CO4039,CO4039,Võ Hữu Mai
151_L07_CO4039,CO4039,Phạm Gia Anh
151_L01_CO4337,CO4337,Dương Đức Khôi
151_L02_CO4337,CO4337,Trần Thị Bảo
151_L03_CO4337,CO4337,Nguyễn Tuấn Tuấn
151_L04_CO4337,CO4337,Lý Hoàng Duy
151_L05_CO4337,CO4337,Lê Đức An
151_L06_CO4337,CO4337,Dương Minh Tuấn
151_L01_IM1013,IM1013,Hồ Thị Hiếu
151_L02_IM1013,IM1013,Hồ Minh Nam
151_L03_IM1013,IM1013,Nguyễn Quốc Tuấn
151_L04_IM1013,IM1013,Đặng Quang Hải
151_L05_IM1013,IM1013,Đỗ Minh Trang
151_L01_IM1023,IM1023,Bùi Anh Hiếu
151_L02_IM1023,IM1023,Phạm Hoàng Trinh
151_L03_IM1023,IM1023,Đỗ Anh Minh
151_L04_IM1023,IM1023,Đặng Quang Hải
151_L01_IM1025,IM1025,Bùi Quang Hà
151_L02_IM1025,IM1025,Ngô Quang Châu
151_L03_IM1025,IM1025,Võ Gia Nhi
151_L04_IM1025,IM1025,Lê Quốc Yến
151_L01_IM1027,IM1027,Võ Ngọc Lam
151_L02_IM1027,IM1027,Lê Ngọc Nhi
151_L03_IM1027,IM1027,Dương Đức Khôi
151_L04_IM1027,IM1027,Lê Quang Hiếu
151_L01_IM3001,IM3001,Đặng Gia Hiếu
151_L02_IM3001,IM3001,Ngô Thị Yến
151_L03_IM3001,IM3001,Lý Anh Quân
151_L04_IM3001,IM3001,Nguyễn Hoàng Hùng
151_L05_IM3001,IM3001,Huỳnh Phương Long
151_L06_IM3001,IM3001,Nguyễn Quốc Tuấn
151_L07_IM3001,IM3001,Lê Quang Hiếu
151_L08_IM3001,IM3001,Vũ Quốc Châu
151_L01_LA1003,LA1003,Võ Phương Khôi
151_L02_LA1003,LA1003,Ngô Quốc An
151_L03_LA1003,LA1003,Trần Minh Hiếu
151_L04_LA1003,LA1003,Nguyễn Thanh Hùng
151_L05_LA1003,LA1003,Hoàng Gia Châu
151_L06_LA1003,LA1003,Huỳnh Hữu Trinh
151_L07_LA1003,LA1003,Lê Tuấn Nhi
151_L08_LA1003,LA1003,Phạm Đức Nhi
151_L01_LA1005,LA1005,Dương Anh An
151_L02_LA1005,LA1005,Huỳnh Phương Long
151_L03_LA1005,LA1005,Dương Minh Tuấn
151_L04_LA1005,LA1005,Hồ Khánh Phúc
151_L05_LA1005,LA1005,Đỗ Đức Khang
151_L06_LA1005,LA1005,Trần Minh Hiếu
151_L07_LA1005,LA1005,Lý Đức Khôi
151_L01_LA1007,LA1007,Hồ Khánh Phúc
151_L02_LA1007,LA1007,Hồ Thị Hiếu
151_L03_LA1007,LA1007,Lý Quang Phát
151_L04_LA1007,LA1007,Hoàng Thị Hiếu
151_L05_LA1007,LA1007,Đặng Quốc Trang
151_L06_LA1007,LA1007,Phạm Gia Anh
151_L07_LA1007,LA1007,Lý Khánh Hiếu
151_L08_LA1007,LA1007,Võ Minh Châu
151_L09_LA1007,LA1007,Phạm Khánh Nam
151_L01_LA1009,LA1009,Lê Khánh Minh
151_L02_LA1009,LA1009,Phan Văn Trang
151_L03_LA1009,LA1009,Dương Anh An
151_L04_LA1009,LA1009,Đỗ Hữu Quân
151_L05_LA1009,LA1009,Vũ Quốc Châu
151_L06_LA1009,LA1009,Đỗ Minh Duy
151_L01_MI1003,MI1003,Nguyễn Quốc Tuấn
151_L02_MI1003,MI1003,Dương Anh An
151_L03_MI1003,MI1003,Phan Văn Trang
151_L04_MI1003,MI1003,Dương Minh Tuấn
151_L05_MI1003,MI1003,Dương Minh Tuấn
151_L06_MI1003,MI1003,Dương Anh An
151_L07_MI1003,MI1003,Ngô Thị Yến
151_L08_MI1003,MI1003,Phan Quốc Trinh
151_L09_MI1003,MI1003,Đặng Quang Hải
151_L01_MT1003,MT1003,Dương Quang Hà
151_L02_MT1003,MT1003,Đỗ Hữu Long
151_L03_MT1003,MT1003,Nguyễn Ngọc Duy
151_L04_MT1003,MT1003,Dương Anh An
151_L05_MT1003,MT1003,Đặng Quang Hải
151_L01_MT1005,MT1005,Trần Minh Hiếu
151_L02_MT1005,MT1005,Lý Gia Lam
151_L03_MT1005,MT1005,Dương Minh Tuấn
151_L04_MT1005,MT1005,Lê Khánh Minh
151_L05_MT1005,MT1005,Hồ Anh Quang
151_L01_MT1007,MT1007,Trần Minh Hiếu
151_L02_MT1007,MT1007,Hồ Khánh Phúc
151_L03_MT1007,MT1007,Phạm Gia Anh
151_L04_MT1007,MT1007,Nguyễn Tuấn Tuấn
151_L05_MT1007,MT1007,Võ Hữu Mai
151_L01_MT2013,MT2013,Nguyễn Thanh Hùng
151_L02_MT2013,MT2013,Nguyễn Anh Trang
151_L03_MT2013,MT2013,Ngô Thanh Lam
151_L04_MT2013,MT2013,Đỗ Anh Minh
151_L05_MT2013,MT2013,Lý Gia Lam
151_L06_MT2013,MT2013,Hoàng Khánh Long
151_L07_MT2013,MT2013,Ngô Thanh Lam
151_L08_MT2013,MT2013,Huỳnh Ngọc Khôi
151_L01_PE1003,PE1003,Bùi Quang Hà
151_L02_PE1003,PE1003,Nguyễn Quốc Tuấn
151_L03_PE1003,PE1003,Đỗ Hữu Quân
151_L04_PE1003,PE1003,Dương Tuấn Tú
151_L05_PE1003,PE1003,Lê Khánh Yến
151_L06_PE1003,PE1003,Lý Đức Khôi
151_L07_PE1003,PE1003,Huỳnh Quốc Linh
151_L08_PE1003,PE1003,Lý Anh Quân
151_L09_PE1003,PE1003,Đỗ Anh Minh
151_L01_PE1005,PE1005,Huỳnh Ngọc Khôi
151_L02_PE1005,PE1005,Nguyễn Quốc Tuấn
151_L03_PE1005,PE1005,Hồ Thị Hiếu
151_L04_PE1005,PE1005,Lê Hoàng Lam
151_L05_PE1005,PE1005,Nguyễn Quang Tuấn
151_L06_PE1005,PE1005,Lê Đức An
151_L07_PE1005,PE1005,Hoàng Khánh Long
151_L08_PE1005,PE1005,Ngô Thị Yến
151_L09_PE1005,PE1005,Đỗ Văn Uyên
151_L01_PH1003,PH1003,Hoàng Quang Hiếu
151_L02_PH1003,PH1003,Đỗ Hữu Phát
151_L03_PH1003,PH1003,Dương Anh Thảo
151_L04_PH1003,PH1003,Lý Gia Lam
151_L05_PH1003,PH1003,Đỗ Thanh Châu
151_L01_PH1007,PH1007,Huỳnh Anh Nam
151_L02_PH1007,PH1007,Lý Hoàng Duy
151_L03_PH1007,PH1007,Trần Tuấn Lam
151_L04_PH1007,PH1007,Đỗ Đức Khang
151_L05_PH1007,PH1007,Đặng Quốc Trang
151_L01_SP1007,SP1007,Ngô Quốc An
151_L02_SP1007,SP1007,Đặng Quốc Trang
151_L03_SP1007,SP1007,Trần Minh Hiếu
151_L04_SP1007,SP1007,Dương Tuấn Tú
151_L05_SP1007,SP1007,Đỗ Minh Duy
151_L06_SP1007,SP1007,Bùi Minh Minh
151_L07_SP1007,SP1007,Dương Quang Hà
151_L08_SP1007,SP1007,Nguyễn Ngọc Hải
151_L09_SP1007,SP1007,Hoàng Thị Hiếu
151_L10_SP1007,SP1007,Võ Ngọc Quân
151_L01_SP1031,SP1031,Lê Hoàng Lam
151_L02_SP1031,SP1031,Bùi Anh Hiếu
151_L03_SP1031,SP1031,Dương Hữu Bảo
151_L04_SP1031,SP1031,Lý Quang Phát
151_L05_SP1031,SP1031,Hoàng Quang Hiếu
151_L06_SP1031,SP1031,Võ Gia Nhi
151_L07_SP1031,SP1031,Nguyễn Hoàng Hùng
151_L01_SP1033,SP1033,Hoàng Khánh Long
151_L02_SP1033,SP1033,Nguyễn Gia Thảo
151_L03_SP1033,SP1033,Đỗ Ngọc Duy
151_L04_SP1033,SP1033,Lê Quang Hiếu
151_L05_SP1033,SP1033,Hoàng Thị Hiếu
151_L06_SP1033,SP1033,Võ Gia Nhi
151_L07_SP1033,SP1033,Hồ Anh Quang
151_L08_SP1033,SP1033,Đỗ Hữu Phát
151_L09_SP1033,SP1033,Hoàng Gia Châu
151_L10_SP1033,SP1033,Huỳnh Hữu Trinh
151_L01_SP1035,SP1035,Hồ Minh Nam
151_L02_SP1035,SP1035,Nguyễn Quốc Tuấn
151_L03_SP1035,SP1035,Võ Khánh An
151_L04_SP1035,SP1035,Nguyễn Quang Tuấn
151_L01_SP1037,SP1037,Lý Hoàng Trinh
151_L02_SP1037,SP1037,Vũ Ngọc Linh
151_L03_SP1037,SP1037,Lê Thanh Hải
151_L04_SP1037,SP1037,Nguyễn Tuấn Tuấn
151_L01_SP1039,SP1039,Hồ Minh Nam
151_L02_SP1039,SP1039,Lý Đức Khôi
151_L03_SP1039,SP1039,Đặng Đức Châu
151_L04_SP1039,SP1039,Nguyễn Ngọc Duy
151_L05_SP1039,SP1039,Dương Thị Phúc
152_L01_CH1003,CH1003,Dương Anh An
152_L02_CH1003,CH1003,Lê Quang Hiếu
152_L03_CH1003,CH1003,Huỳnh Ngọc Khôi
152_L04_CH1003,CH1003,Lý Đức Anh
152_L05_CH1003,CH1003,Đỗ Đức Khang
152_L06_CH1003,CH1003,Hoàng Thị Hiếu
152_L07_CH1003,CH1003,Lê Ngọc Nhi
152_L01_CO1005,CO1005,Đỗ Minh Duy
152_L02_CO1005,CO1005,Dương Thị Phúc
152_L03_CO1005,CO1005,Trần Tuấn Lam
152_L04_CO1005,CO1005,Vũ Quốc Châu
152_L01_CO1007,CO1007,Bùi Quang Khôi
152_L02_CO1007,CO1007,Đỗ Tuấn Linh
152_L03_CO1007,CO1007,Dương Hữu Bảo
152_L04_CO1007,CO1007,Bùi Hữu Trinh
152_L05_CO1007,CO1007,Trần Minh Hiếu
152_L01_CO1023,CO1023,Đỗ Hữu Quân
152_L02_CO1023,CO1023,Hồ Anh Quang
152_L03_CO1023,CO1023,Đỗ Văn Uyên
152_L04_CO1023,CO1023,Lê Đức An
152_L05_CO1023,CO1023,Bùi Anh Trinh
152_L06_CO1023,CO1023,Trần Minh Hiếu
152_L07_CO1023,CO1023,Đỗ Hữu Phát
152_L01_CO1027,CO1027,Dương Hữu Bảo
152_L02_CO1027,CO1027,Võ Quang Hà
152_L03_CO1027,CO1027,Đặng Quang Hải
152_L04_CO1027,CO1027,Lê Anh Thảo
152_L05_CO1027,CO1027,Đỗ Hữu Long
152_L06_CO1027,CO1027,Đặng Quang Hải
152_L07_CO1027,CO1027,Lê Tuấn Nhi
152_L08_CO1027,CO1027,Phạm Đức Nhi
152_L09_CO1027,CO1027,Võ Phương Khôi
152_L10_CO1027,CO1027,Hồ Anh Quang
152_L01_CO2001,CO2001,Võ Ngọc Lam
152_L02_CO2001,CO2001,Hồ Khánh Trinh
152_L03_CO2001,CO2001,Nguyễn Hoàng Hùng
152_L04_CO2001,CO2001,Đỗ Minh Trang
152_L05_CO2001,CO2001,Dương Minh Tuấn
152_L06_CO2001,CO2001,Bùi Minh Minh
152_L07_CO2001,CO2001,Đỗ Minh Trang
152_L01_CO2003,CO2003,Lý Quang Phát
152_L02_CO2003,CO2003,Đỗ Văn Uyên
152_L03_CO2003,CO2003,Lê Anh Thảo
152_L04_CO2003,CO2003,Huỳnh Phương Long
152_L05_CO2003,CO2003,Lê Anh Thảo
152_L06_CO2003,CO2003,Hoàng Khánh Long
152_L07_CO2003,CO2003,Đặng Gia Hiếu
152_L08_CO2003,CO2003,Lý Khánh Hiếu
152_L09_CO2003,CO2003,Nguyễn Quang Tuấn
152_L10_CO2003,CO2003,Lý Khánh Hiếu
152_L01_CO2007,CO2007,Ngô Thanh Lam
152_L02_CO2007,CO2007,Đặng Gia Hiếu
152_L03_CO2007,CO2007,Huỳnh Quốc Linh
152_L01_CO2011,CO2011,Phạm Khánh Nam
152_L02_CO2011,CO2011,Ngô Hữu Duy
152_L03_CO2011,CO2011,Đỗ Tuấn Linh
152_L01_CO2013,CO2013,Ngô Hữu Duy
152_L02_CO2013,CO2013,Trần Thị Bảo
152_L03_CO2013,CO2013,Lý Hoàng Trinh
152_L04_CO2013,CO2013,Võ Phương Khôi
152_L05_CO2013,CO2013,Phạm Gia Anh
152_L06_CO2013,CO2013,Đặng Đức Châu
152_L07_CO2013,CO2013,Bùi Ngọc Anh
152_L08_CO2013,CO2013,Nguyễn Quốc Tuấn
152_L09_CO2013,CO2013,Đỗ Hữu Phát
152_L01_CO2017,CO2017,Lê Đức An
